collegetier,par_mean,kid_mean,k_q1,k_q2,k_q3,k_q4,k_q5
6,115133.7944,51966.2288,0.070097238,0.10341385,0.15031119,0.30636752,0.36981022
6,167050.5976,47127.57476,0.12733206,0.14061305,0.17925522,0.23995337,0.31284636
6,190727.7928,56124.71297,0.098674521,0.095889553,0.16695076,0.26277959,0.3757056
6,107451.2273,49073.06695,0.069841318,0.093905278,0.12733981,0.30099407,0.40791941
6,123844.5132,51369.83185,0.099984542,0.11753349,0.1905472,0.2517443,0.34019053
6,99525.44763,37089.30335,0.15289424,0.13000838,0.22850327,0.29427192,0.19432226
6,74198.88802,39804.66797,0.093855567,0.14696316,0.23176411,0.32460073,0.2028164
6,180719.8958,35998.10547,0.14985178,0.21271342,0.2046749,0.24698934,0.18577051
6,110877.3681,47293.54982,0.088415749,0.10242942,0.18532646,0.29978901,0.32403928
6,153799.3427,56012.12706,0.089383826,0.089723229,0.12789811,0.243977,0.44901788
6,129114.4297,57845.97266,0.067208782,0.080801979,0.12506667,0.26294491,0.46397761
6,136263.7031,55799.97135,0.10962793,0.14198342,0.1500984,0.20306759,0.39522269
6,82035.80155,43675.72012,0.077276647,0.1035386,0.24059328,0.32551289,0.25307852
6,74616.27865,42991.11849,0.07220839,0.11963535,0.25485042,0.30490518,0.24840063
6,96558.23165,34100.82514,0.14692917,0.19218275,0.23536921,0.25204203,0.17347685
6,77565.32813,43047.47396,0.074068479,0.12813364,0.27820736,0.31441674,0.20517379
6,91833.02856,37632.27246,0.07851173,0.23317114,0.20851737,0.29237846,0.18742134
6,92016.75781,48468.16667,0.049536586,0.094661213,0.16855049,0.37425455,0.31299713
6,109246.9208,51703.11801,0.079565391,0.11324641,0.1518788,0.25291634,0.40239316
6,146819.9583,62547.13802,0.083060071,0.083245486,0.1107142,0.25054324,0.47243702
6,67906.38965,48089.91409,0.098514453,0.10471328,0.16458336,0.26052731,0.3716616
6,94553.54348,38855.70941,0.13462274,0.1700238,0.20929265,0.28435969,0.20170115
6,107087.1139,47272.17211,0.057743043,0.10925274,0.17695525,0.39303556,0.26301342
6,125568.3928,47696.977,0.068192393,0.1077048,0.15534654,0.37318331,0.29557303
6,118685.4894,56404.39689,0.069149703,0.077798955,0.1483046,0.33188334,0.37286344
6,100182.2506,43074.65695,0.10640505,0.13305968,0.1874631,0.26526067,0.30781144
6,161720.5338,39414.0518,0.10109633,0.15171368,0.22709383,0.3105315,0.20956469
6,109147.5257,58599.5069,0.11637937,0.13273641,0.1253835,0.18400808,0.44149262
6,104293.1713,38465.39965,0.085712768,0.14660947,0.22621098,0.34711668,0.19435014
6,126922.1667,49570.56771,0.089198023,0.098783076,0.17753218,0.34249383,0.2919929
6,115038.437,50323.59811,0.079438291,0.10596596,0.15539072,0.31734341,0.34186167
6,116099.6927,56947.76302,0.073998436,0.087729558,0.13437839,0.24514806,0.45874554
6,88618.65881,37552.88035,0.11423452,0.16375557,0.25141096,0.26318321,0.20741574
6,143799.5913,55786.41466,0.089202374,0.094382137,0.12725991,0.29788059,0.39127499
6,85083.23958,33815.02799,0.13668095,0.19835141,0.21539004,0.2731356,0.176442
6,120479.3631,43719.82916,0.1265465,0.14001378,0.17651913,0.25264046,0.30428007
6,112573.0503,32826.59837,0.10099918,0.20187649,0.25649369,0.29687816,0.14375256
6,105627.5699,41743.7398,0.15370056,0.14551386,0.21275878,0.24325436,0.24477249
6,102250.2109,38779.79688,0.17984496,0.14562374,0.15104207,0.23885047,0.28463876
6,94237.08416,42844.28551,0.096671209,0.15808138,0.18055446,0.33280611,0.23188686
6,154346.5774,56314.553,0.10067792,0.11474633,0.16632408,0.23458409,0.38366759
6,108692.2225,57529.35959,0.079924516,0.083076365,0.11831996,0.23354059,0.4851386
6,98366.31953,47617.31728,0.11059888,0.099498406,0.12380271,0.31897223,0.34712777
6,101304.9714,56746.05487,0.12118506,0.12190218,0.1584563,0.23178405,0.3666724
6,75695.48291,34110.97461,0.16929826,0.1998924,0.20185116,0.2200132,0.20894501
6,65707.51823,29499.67057,0.17460787,0.21163321,0.22012049,0.27033731,0.12330116
6,138330.0905,49508.95346,0.11746088,0.14861573,0.13511875,0.27313274,0.32567194
6,81938.66217,38785.11199,0.089526743,0.15995771,0.20940349,0.32504919,0.21606293
6,107070.5938,76669.19792,0.046815366,0.069342941,0.10229686,0.19389939,0.58764547
6,198230.1696,57465.29992,0.088927306,0.11266936,0.12620327,0.29361576,0.37858444
6,117229.0234,43727.6276,0.14161961,0.12689723,0.18964747,0.27146339,0.27037227
6,105626.3339,42572.86915,0.12297259,0.16130814,0.19720876,0.23825295,0.28025755
6,123336.5938,46771.27474,0.11528783,0.13646109,0.19598547,0.25422922,0.2980364
6,74365.17424,36802.1147,0.11337647,0.16257301,0.23698267,0.29038662,0.19668135
6,97424.35265,46212.93302,0.1270282,0.13291673,0.2197246,0.27589914,0.24443129
6,100535.0876,40591.4265,0.1632795,0.18241644,0.18611288,0.20698622,0.26120496
6,124863.6245,47374.0396,0.08886572,0.11894661,0.18019301,0.31091166,0.30108297
6,106601.0807,50154.76302,0.12080407,0.12659161,0.15785103,0.29877126,0.29598197
6,111970.6462,39994.67759,0.14513698,0.13417898,0.20814902,0.28887185,0.22366324
6,53909.98157,40071.62203,0.10862561,0.091471359,0.23421538,0.35477111,0.21091661
6,104767.8294,68356.63618,0.10438566,0.086589351,0.093151219,0.17359127,0.5422824
6,140269.5448,52202.70371,0.091224678,0.1139084,0.13738455,0.26778698,0.38969553
6,175658.9375,57674.84375,0.12654644,0.12441075,0.12320363,0.17913899,0.44670022
6,104811.5421,51289.51927,0.1015389,0.11213144,0.13718036,0.26247337,0.38667589
6,51830.06641,32823.11523,0.064517573,0.24658565,0.3277933,0.24114722,0.11995634
6,179931.6458,43633.43099,0.13625133,0.17369065,0.17904824,0.26144046,0.24956939
6,78712.30515,47026.20439,0.10482242,0.10758337,0.14318191,0.32124975,0.32316256
6,104173.8984,42825.03646,0.095900103,0.13321531,0.22481401,0.31848934,0.22758125
6,125461.7983,54721.29903,0.094764993,0.10343821,0.12190872,0.2409606,0.43892747
6,37358.83361,25881.09727,0.15674797,0.27003571,0.32591507,0.20203187,0.045269441
6,100004.1551,39021.91328,0.1080059,0.16867511,0.22826955,0.30630779,0.18874159
6,168316.8487,51744.29555,0.13246608,0.1406983,0.12856492,0.2062127,0.39205801
6,98534.29028,37802.54696,0.10307084,0.19533759,0.22881708,0.27789152,0.19488302
6,169574.611,51424.27798,0.098470777,0.12306611,0.14069867,0.30437917,0.33338526
6,126437.4922,43289.48698,0.11429591,0.13638316,0.1986801,0.25646648,0.29417428
6,104344.4193,45739.85708,0.089452714,0.10427158,0.20548499,0.31637633,0.28441447
6,271040.2083,58321.68229,0.065199986,0.08348766,0.12648129,0.30878505,0.41604608
6,138279.1146,44384.63542,0.14480677,0.10893811,0.18249279,0.31801823,0.24574415
6,95879.6499,45820.10133,0.10136669,0.13184072,0.15175106,0.27123207,0.34380955
6,247153.5274,56689.52302,0.078401498,0.11451036,0.15208229,0.26631221,0.38869366
6,136475.6406,35515.40365,0.15479299,0.16859868,0.22570413,0.2778514,0.17305274
6,137030.0368,57131.60907,0.075352103,0.1045599,0.12161921,0.26197791,0.43649095
6,121768.8128,52498.06775,0.086192518,0.06843067,0.18088137,0.31898257,0.34551293
6,178135.8995,50971.54741,0.095071346,0.10756119,0.14049594,0.2802695,0.37660205
6,108830.0599,54751.4362,0.084568046,0.10176892,0.14936763,0.27889246,0.38540304
6,83303.72861,36986.63067,0.13525586,0.16307564,0.21292125,0.28501865,0.20372866
6,133154.3293,71161.22356,0.095157653,0.08545503,0.099217519,0.16735695,0.55281281
6,105366.6823,44755.75911,0.088094719,0.12554619,0.21919324,0.33236068,0.23480518
6,147929.1573,60731.16229,0.065060712,0.094555974,0.1451589,0.2799992,0.41522515
6,103825.7703,44543.94305,0.1099528,0.13771242,0.20548399,0.23231553,0.31453535
6,165346.4775,55624.54376,0.076999404,0.096996292,0.13598211,0.25728172,0.43274048
6,93888.22435,41396.08479,0.12937918,0.16948523,0.17815053,0.24806441,0.2749207
6,38329.48047,25440.91016,0.12341071,0.24798545,0.36530578,0.18970019,0.073597923
6,163127.6406,67295.39844,0.073447414,0.076921895,0.10744896,0.22575408,0.5164277
6,93660.55401,36167.82834,0.13598451,0.16556361,0.20120442,0.26643822,0.23080936
6,130187.0391,55008.6276,0.067997351,0.098651186,0.14142768,0.2998943,0.39202952
6,150543.9831,65911.88367,0.066218592,0.062704958,0.10194887,0.2330851,0.53604239
6,52626.67182,29947.839,0.1358217,0.22091079,0.28904563,0.25224984,0.1019721
6,84568.40462,56786.84396,0.11127981,0.086087078,0.11439326,0.20892033,0.47931951
6,95414.5597,54467.36714,0.057800971,0.078403093,0.11904322,0.30817163,0.43658108
6,111440.9835,53154.37407,0.072524078,0.080828257,0.1680572,0.30044308,0.37814736
6,190784.8959,80282.09118,0.035073757,0.039071131,0.085421011,0.22458458,0.61584949
6,92221.36442,66248.34193,0.098888114,0.092153281,0.10340539,0.17572461,0.52982867
6,104005.5193,58466.81461,0.081081674,0.079183988,0.10476296,0.18330976,0.55166161
6,110235.3047,50489.28906,0.087767914,0.10353048,0.16814055,0.30267191,0.33788919
6,86040.13523,42024.03155,0.099610582,0.11880653,0.22789791,0.30268294,0.25100213
6,229442.4139,76328.18343,0.084205866,0.063433871,0.088832185,0.20294556,0.56058252
6,73168.35313,40592.47374,0.12314431,0.14803602,0.18420152,0.2960816,0.24853662
6,189357.0175,70340.04663,0.077222556,0.076600306,0.11045541,0.22385587,0.51186585
6,102601.0418,53414.30173,0.087483436,0.093895465,0.14264496,0.25619575,0.41978046
6,244361.4812,48445.64913,0.16064906,0.11682605,0.13536623,0.25961483,0.32754391
6,191245.6771,65125.45085,0.095856406,0.099127129,0.11373347,0.19026102,0.50102198
6,106095.5266,57557.50608,0.087897286,0.081920519,0.11995108,0.30245501,0.40777615
6,178865.828,50170.63021,0.071488127,0.11237542,0.17427936,0.27144587,0.37041128
6,180136.8202,62481.51644,0.078612201,0.083975688,0.13599491,0.28053832,0.42087889
6,175285.6236,54699.88788,0.069913834,0.086599693,0.1314877,0.33692613,0.37507254
6,76200.71544,50442.78786,0.11023627,0.12700517,0.14476885,0.22771902,0.39027059
6,61359.47816,38755.11013,0.15209058,0.14977837,0.19911909,0.25195965,0.24705234
6,117173.5397,55393.55517,0.068105526,0.085325308,0.13946517,0.32216823,0.38493571
6,102297.6959,48197.09846,0.10160057,0.11710994,0.16406287,0.26817119,0.34905547
6,123124.8518,35617.32625,0.17880142,0.14713854,0.20003988,0.28220952,0.19181068
6,198807.6944,53348.72918,0.11195073,0.10198172,0.12553951,0.24953598,0.410992
6,221271.6075,54474.03271,0.15946247,0.13672897,0.12886506,0.23152541,0.34341806
6,148461.9217,44732.40517,0.11954721,0.13535817,0.17993766,0.29567629,0.26948065
6,157153.3329,50907.87729,0.17371234,0.15856268,0.13234316,0.20855582,0.32682598
6,179809.7487,62215.05563,0.098784328,0.088833869,0.099290788,0.20796786,0.50512326
6,139516.4811,65906.42457,0.083378136,0.085054025,0.11307687,0.19971466,0.51877636
6,82482.00463,37017.43716,0.1193911,0.13644291,0.27216259,0.2938576,0.17814583
6,47100.20443,28618.6556,0.13250172,0.23895678,0.29312697,0.23214096,0.10327359
6,131007.8333,46073.10286,0.11158229,0.16059956,0.17032415,0.2475085,0.30998552
6,93522.1432,39544.10416,0.12779319,0.14145188,0.19138148,0.33805308,0.20132041
6,149412.5265,75221.96861,0.067883417,0.061367009,0.089872152,0.21777457,0.5631029
6,106720.0703,41432.83001,0.10326663,0.1491158,0.2097954,0.29341707,0.24440512
6,155814.6936,52523.88658,0.10778995,0.092587709,0.12188762,0.24228957,0.43544522
6,96151.38175,53602.20449,0.052379027,0.087079525,0.15734978,0.31598836,0.3872034
6,89041.90625,35757.83333,0.17159569,0.19505511,0.20666078,0.23100331,0.19568518
6,81792.06022,34255.12396,0.14953093,0.15579273,0.22968741,0.29468453,0.17030442
6,129780.6589,48182.17318,0.12963046,0.13557918,0.1779563,0.24143599,0.31539813
6,136705.4479,48882.01172,0.11187674,0.10523319,0.174918,0.30514279,0.30282933
6,108827.5667,47382.70874,0.096690536,0.10515253,0.19532259,0.27414238,0.32869193
6,82087.79688,33306.53451,0.13880521,0.15504934,0.26044491,0.32169855,0.124002
6,82856.95087,35533.35908,0.14069128,0.16372736,0.26231819,0.25606912,0.17719412
6,91328.24219,43452.59375,0.10976645,0.14618409,0.21424863,0.26478076,0.26501995
6,85761.85677,48431.32682,0.07739155,0.14561246,0.15974709,0.3112627,0.30598623
6,115008.4397,57013.3668,0.074441619,0.11552076,0.13290821,0.25451839,0.422611
6,98894.20611,37540.04921,0.1502623,0.1685815,0.17625375,0.30459467,0.20030789
6,184068.7142,52280.90503,0.11280569,0.10595931,0.15508486,0.26551676,0.36063343
6,139924.6302,59621.86198,0.045763221,0.071676672,0.12586997,0.26612902,0.49056107
6,140831.3854,58761.86719,0.067851625,0.079590656,0.13201544,0.29699335,0.42354891
6,115429.9656,45079.04209,0.10251468,0.13019267,0.18773517,0.25769785,0.32185945
6,206336.6265,51492.87729,0.11611568,0.13061769,0.14154413,0.28777492,0.32394755
6,122821.2422,35084.48177,0.12809816,0.19659474,0.27771524,0.21586946,0.18172243
6,84321.57285,38751.1204,0.13109075,0.17169392,0.19712742,0.29260492,0.20748305
6,165998.9409,61240.88692,0.11771195,0.12266026,0.14702046,0.23649085,0.37611645
6,116840.6166,58745.85622,0.079497993,0.077703513,0.11488793,0.2523385,0.47557211
6,51941.625,30977.80534,0.10924669,0.21183909,0.32179752,0.24669048,0.11042628
6,170015.974,74742.09115,0.061618675,0.050335556,0.076297775,0.23357953,0.57816845
6,130718.6458,53364.91108,0.10655662,0.10516012,0.12212962,0.25197154,0.41418213
6,204270.9817,62758.97018,0.088137999,0.068592459,0.10734809,0.28019243,0.45572883
6,155389.3971,45953.06084,0.14180645,0.12354404,0.17427893,0.256883,0.30348757
6,87147.23887,39245.5115,0.16333142,0.1640332,0.20140947,0.24963246,0.22159339
6,177719.8463,45512.06433,0.16836412,0.16655894,0.16163602,0.22633719,0.27710366
6,75293.54014,38268.40359,0.090087861,0.1756022,0.22210062,0.3137767,0.19843265
6,119464.5911,52533.35026,0.075148799,0.085328981,0.16125041,0.33803558,0.34023628
6,82651.875,42900.3125,0.099851951,0.12812835,0.19376877,0.31645077,0.26180017
6,73692.44863,38253.67986,0.099988282,0.14012434,0.22402805,0.30797428,0.22788505
6,65621.47148,41332.36199,0.087660842,0.12151061,0.21233401,0.34111413,0.23738042
6,108354.0123,52309.67154,0.088844396,0.098080553,0.16725677,0.29050162,0.35531664
6,83310.24805,42722.07946,0.098359264,0.1111606,0.21872403,0.31573725,0.25601879
6,155641.8699,59062.48578,0.081363164,0.11434992,0.14780791,0.28231692,0.37416211
6,89277.73793,37206.00499,0.12507628,0.16096422,0.2342072,0.28055659,0.1991957
6,94744.54167,55579.85026,0.07211186,0.068684481,0.14065108,0.28012633,0.43842626
6,137224.1576,41368.70107,0.14685071,0.16703334,0.14779226,0.26614597,0.27217767
6,102199.9041,41341.50615,0.1619695,0.18098956,0.18169947,0.21743861,0.25790283
6,84102.00521,40601.72005,0.09202598,0.18142933,0.21634981,0.29964924,0.21054564
6,66053.22195,43675.60571,0.10067794,0.15152615,0.19521734,0.23295358,0.31962502
6,62249.84375,40160.5026,0.07964357,0.13691971,0.24127413,0.33507475,0.20708779
6,107919,44968.5612,0.131027,0.14104518,0.17316094,0.27717489,0.27759209
6,71392.89323,39847.14063,0.14711234,0.12247325,0.22296222,0.26817569,0.23927651
6,92598.34907,46538.68721,0.12189515,0.11523111,0.2089777,0.25052693,0.3033691
6,151581.2045,48719.75214,0.16543843,0.12661466,0.13684817,0.22039013,0.3507086
6,212071.4412,68792.80351,0.077770635,0.075770281,0.10482167,0.22562461,0.51601279
6,425786.6962,65720.688,0.11235415,0.11633453,0.12363429,0.18836367,0.45931339
6,94284.28887,54147.96479,0.1000874,0.14295706,0.14857312,0.2100666,0.39831585
6,135345.5347,48012.26184,0.08969228,0.11569983,0.19173366,0.29597425,0.30690008
6,96420.71937,44147.17182,0.097457319,0.12623538,0.19656958,0.31535378,0.26438403
6,172243.7231,54098.8271,0.094375014,0.11783905,0.14478567,0.24193513,0.40106505
6,100455.189,44200.502,0.081575602,0.12896283,0.20497893,0.32188904,0.26259345
6,98916.00026,56189.7318,0.10998584,0.10166009,0.13834435,0.22087517,0.42913461
6,86681.06771,56108.80729,0.059141435,0.07526502,0.16130833,0.28599656,0.41828871
6,99405.07477,41675.56934,0.14689891,0.13030328,0.14998795,0.30199957,0.27081031
6,94348.61979,34517.1888,0.15075818,0.17096451,0.25487745,0.29816189,0.12523806
6,67607.93839,39488.66449,0.12259652,0.11823666,0.21514833,0.35190141,0.19211712
6,98104.27157,52766.88647,0.066799194,0.10144731,0.15912054,0.34822094,0.32441205
6,107871.9635,52834.74089,0.064263381,0.10026917,0.18826659,0.27042037,0.37678057
6,110786.7626,53240.74665,0.09218096,0.11127484,0.13616532,0.22533558,0.43504328
6,105821.3148,36605.85267,0.15676591,0.19242369,0.18484306,0.24988669,0.21608068
6,70850.18042,38277.56823,0.1385352,0.15534364,0.25059962,0.29269865,0.1628229
6,167171.4936,61672.44173,0.092096813,0.091493264,0.11398844,0.21403787,0.48838356
6,209235.6739,55441.39039,0.1072247,0.12523659,0.14334138,0.2105116,0.41368571
6,70319.68713,32234.43097,0.1595834,0.20194507,0.22652392,0.26917806,0.14276952
6,97777.7272,43479.7867,0.096890576,0.13300635,0.19747671,0.32378322,0.24884316
6,96755.85872,50007.64223,0.078659385,0.10321748,0.13591488,0.30357909,0.37862921
6,105873.2302,45084.37185,0.095152929,0.11478747,0.17455824,0.31146675,0.30403465
6,159112.8068,60989.9999,0.13147205,0.10931861,0.10639444,0.23187178,0.42094302
6,221534.8368,66394.24132,0.081132717,0.080077179,0.10246375,0.21905741,0.51726902
6,242149.4808,69600.16217,0.11538635,0.090450719,0.09869872,0.186115,0.50934923
6,167405.2647,71007.0537,0.066667512,0.070351556,0.086599663,0.2274653,0.54891598
6,93099.56771,48121.81771,0.056728959,0.12153286,0.19785559,0.34958977,0.27429289
6,148747.3032,51151.74619,0.098177359,0.1098036,0.15892777,0.27290338,0.36018789
6,77373.19792,38237.16797,0.11252306,0.14856419,0.25740007,0.29595879,0.18555383
6,95860.18561,43040.23185,0.12645641,0.11572304,0.16765752,0.32766455,0.26249859
6,96423.85938,46650.38021,0.11349727,0.15389872,0.16160375,0.28670543,0.2842949
6,202079.9263,68705.45715,0.103539,0.088634416,0.084894516,0.18566573,0.53726625
6,109049.2318,99150.57292,0.062140569,0.041542746,0.058362454,0.10380552,0.73414874
6,68258.75177,37917.62881,0.090455964,0.16845152,0.22837986,0.32710829,0.18560445
6,80268.23958,39856.76302,0.086691432,0.11530021,0.23863114,0.39396581,0.16541143
6,160098.6956,73420.56383,0.078792587,0.071111292,0.088023126,0.22196591,0.54010713
6,93028.19189,44396.82178,0.10521363,0.11164152,0.20759958,0.25020736,0.32533795
6,80905.81587,53270.72144,0.064674199,0.090186611,0.16253085,0.31135193,0.37125641
6,145714.9438,59310.82663,0.076623976,0.090183005,0.12333913,0.26870397,0.44114989
6,119919.5008,41389.99464,0.17006332,0.18181697,0.17725927,0.20798445,0.26287606
6,223228.413,42790.62743,0.096118107,0.15389198,0.16088076,0.33762294,0.2514863
6,93904.17842,42106.32357,0.080766968,0.12542145,0.226863,0.33417588,0.23277284
6,139083.9872,74798.58791,0.057202917,0.069026694,0.11121759,0.23725337,0.52529943
6,145977.5981,65155.16192,0.096928515,0.10108209,0.10675667,0.1804039,0.5148288
6,130955.5729,50048.48177,0.13230711,0.16116306,0.1478029,0.20687699,0.35184991
6,97740.2922,47840.75003,0.096683487,0.083379552,0.1717608,0.35790598,0.29027015
6,161014.9976,28036.34963,0.12905329,0.27056497,0.26964787,0.23797148,0.092762262
6,108707.0677,53443.78125,0.053934023,0.079756781,0.16161399,0.34808737,0.35660788
6,88549.64092,41729.97773,0.12482061,0.19877818,0.16592066,0.24692652,0.26355398
6,151933.7911,63581.24991,0.072888277,0.079313859,0.1085723,0.24897659,0.49024895
